genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
29781_bins.80.fa,224_11,0.010000000000000009,average,ANImf,224
29792_bins.208.fa,224_11,0.010000000000000009,average,ANImf,224
29846_bins.342.fa,224_11,0.010000000000000009,average,ANImf,224
29863_bins.238.fa,224_11,0.010000000000000009,average,ANImf,224
29900_bins.67.fa,224_11,0.010000000000000009,average,ANImf,224
29901_bins.63.fa,224_11,0.010000000000000009,average,ANImf,224
29931_bins.173.fa,224_11,0.010000000000000009,average,ANImf,224
29948_bins.177.fa,224_11,0.010000000000000009,average,ANImf,224
29951_bins.275.fa,224_11,0.010000000000000009,average,ANImf,224
29700_bins.151.fa,224_12,0.010000000000000009,average,ANImf,224
29654_bins.334.fa,224_13,0.010000000000000009,average,ANImf,224
29875_bins.322.fa,224_14,0.010000000000000009,average,ANImf,224
NegativeControl_bins.117.fa,224_15,0.010000000000000009,average,ANImf,224
14187_bins.455.fa,224_16,0.010000000000000009,average,ANImf,224
29667_bins.453.fa,224_17,0.010000000000000009,average,ANImf,224
29715_bins.115.fa,224_18,0.010000000000000009,average,ANImf,224
29864_bins.179.fa,224_19,0.010000000000000009,average,ANImf,224
29702_bins.211.fa,224_20,0.010000000000000009,average,ANImf,224
14160_bins.106.fa,225_1,0.010000000000000009,average,ANImf,225
14161_bins.64.fa,225_1,0.010000000000000009,average,ANImf,225
14162_bins.12.fa,225_1,0.010000000000000009,average,ANImf,225
14163_bins.95.fa,225_1,0.010000000000000009,average,ANImf,225
14171_bins.149.fa,225_1,0.010000000000000009,average,ANImf,225
14172_bins.210.fa,225_1,0.010000000000000009,average,ANImf,225
14182_bins.139.fa,225_1,0.010000000000000009,average,ANImf,225
14183_bins.123.fa,225_1,0.010000000000000009,average,ANImf,225
14184_bins.303.fa,225_1,0.010000000000000009,average,ANImf,225
14186_bins.205.fa,225_1,0.010000000000000009,average,ANImf,225
14187_bins.186.fa,225_1,0.010000000000000009,average,ANImf,225
14188_bins.565.fa,225_1,0.010000000000000009,average,ANImf,225
14190_bins.96.fa,225_1,0.010000000000000009,average,ANImf,225
14193_bins.51.fa,225_1,0.010000000000000009,average,ANImf,225
14194_bins.22.fa,225_1,0.010000000000000009,average,ANImf,225
14195_bins.375.fa,225_1,0.010000000000000009,average,ANImf,225
14200_bins.38.fa,225_1,0.010000000000000009,average,ANImf,225
14201_bins.5.fa,225_1,0.010000000000000009,average,ANImf,225
14204_bins.6.fa,225_1,0.010000000000000009,average,ANImf,225
14205_bins.346.fa,225_1,0.010000000000000009,average,ANImf,225
14207_bins.79.fa,225_1,0.010000000000000009,average,ANImf,225
14208_bins.543.fa,225_1,0.010000000000000009,average,ANImf,225
14209_bins.401.fa,225_1,0.010000000000000009,average,ANImf,225
14231_bins.72.fa,225_1,0.010000000000000009,average,ANImf,225
14233_bins.46.fa,225_1,0.010000000000000009,average,ANImf,225
14260_bins.245.fa,225_1,0.010000000000000009,average,ANImf,225
14261_bins.96.fa,225_1,0.010000000000000009,average,ANImf,225
14262_bins.160.fa,225_1,0.010000000000000009,average,ANImf,225
14263_bins.253.fa,225_1,0.010000000000000009,average,ANImf,225
14265_bins.762.fa,225_1,0.010000000000000009,average,ANImf,225
14271_bins.149.fa,225_1,0.010000000000000009,average,ANImf,225
14273_bins.189.fa,225_1,0.010000000000000009,average,ANImf,225
14274_bins.326.fa,225_1,0.010000000000000009,average,ANImf,225
14275_bins.330.fa,225_1,0.010000000000000009,average,ANImf,225
14276_bins.564.fa,225_1,0.010000000000000009,average,ANImf,225
14284_bins.348.fa,225_1,0.010000000000000009,average,ANImf,225
14286_bins.268.fa,225_1,0.010000000000000009,average,ANImf,225
14287_bins.91.fa,225_1,0.010000000000000009,average,ANImf,225
14288_bins.211.fa,225_1,0.010000000000000009,average,ANImf,225
14295_bins.213.fa,225_1,0.010000000000000009,average,ANImf,225
14297_bins.169.fa,225_1,0.010000000000000009,average,ANImf,225
14298_bins.209.fa,225_1,0.010000000000000009,average,ANImf,225
14305_bins.245.fa,225_1,0.010000000000000009,average,ANImf,225
14306_bins.346.fa,225_1,0.010000000000000009,average,ANImf,225
14307_bins.379.fa,225_1,0.010000000000000009,average,ANImf,225
14308_bins.345.fa,225_1,0.010000000000000009,average,ANImf,225
14317_bins.162.fa,225_1,0.010000000000000009,average,ANImf,225
14320_bins.248.fa,225_1,0.010000000000000009,average,ANImf,225
14322_bins.261.fa,225_1,0.010000000000000009,average,ANImf,225
210080_bins.18.fa,225_1,0.010000000000000009,average,ANImf,225
210747_bins.45.fa,225_1,0.010000000000000009,average,ANImf,225
21272_bins.47.fa,225_1,0.010000000000000009,average,ANImf,225
21508_bins.48.fa,225_1,0.010000000000000009,average,ANImf,225
21560_bins.24.fa,225_1,0.010000000000000009,average,ANImf,225
29631_bins.163.fa,225_1,0.010000000000000009,average,ANImf,225
29643_bins.383.fa,225_1,0.010000000000000009,average,ANImf,225
29644_bins.177.fa,225_1,0.010000000000000009,average,ANImf,225
29646_bins.210.fa,225_1,0.010000000000000009,average,ANImf,225
29652_bins.119.fa,225_1,0.010000000000000009,average,ANImf,225
29653_bins.378.fa,225_1,0.010000000000000009,average,ANImf,225
29654_bins.150.fa,225_1,0.010000000000000009,average,ANImf,225
29665_bins.188.fa,225_1,0.010000000000000009,average,ANImf,225
29666_bins.191.fa,225_1,0.010000000000000009,average,ANImf,225
29667_bins.46.fa,225_1,0.010000000000000009,average,ANImf,225
29668_bins.149.fa,225_1,0.010000000000000009,average,ANImf,225
29679_bins.298.fa,225_1,0.010000000000000009,average,ANImf,225
29691_bins.175.fa,225_1,0.010000000000000009,average,ANImf,225
29692_bins.23.fa,225_1,0.010000000000000009,average,ANImf,225
29693_bins.66.fa,225_1,0.010000000000000009,average,ANImf,225
29694_bins.570.fa,225_1,0.010000000000000009,average,ANImf,225
29700_bins.393.fa,225_1,0.010000000000000009,average,ANImf,225
29702_bins.47.fa,225_1,0.010000000000000009,average,ANImf,225
29703_bins.167.fa,225_1,0.010000000000000009,average,ANImf,225
29704_bins.277.fa,225_1,0.010000000000000009,average,ANImf,225
29705_bins.217.fa,225_1,0.010000000000000009,average,ANImf,225
29707_bins.325.fa,225_1,0.010000000000000009,average,ANImf,225
29715_bins.321.fa,225_1,0.010000000000000009,average,ANImf,225
29742_bins.539.fa,225_1,0.010000000000000009,average,ANImf,225
29745_bins.41.fa,225_1,0.010000000000000009,average,ANImf,225
29752_bins.200.fa,225_1,0.010000000000000009,average,ANImf,225
29753_bins.15.fa,225_1,0.010000000000000009,average,ANImf,225
29754_bins.58.fa,225_1,0.010000000000000009,average,ANImf,225
29765_bins.344.fa,225_1,0.010000000000000009,average,ANImf,225
29781_bins.296.fa,225_1,0.010000000000000009,average,ANImf,225
29792_bins.54.fa,225_1,0.010000000000000009,average,ANImf,225
29793_bins.103.fa,225_1,0.010000000000000009,average,ANImf,225
29796_bins.271.fa,225_1,0.010000000000000009,average,ANImf,225
29797_bins.118.fa,225_1,0.010000000000000009,average,ANImf,225
29804_bins.95.fa,225_1,0.010000000000000009,average,ANImf,225
29846_bins.132.fa,225_1,0.010000000000000009,average,ANImf,225
29847_bins.479.fa,225_1,0.010000000000000009,average,ANImf,225
29863_bins.284.fa,225_1,0.010000000000000009,average,ANImf,225
29864_bins.233.fa,225_1,0.010000000000000009,average,ANImf,225
29865_bins.351.fa,225_1,0.010000000000000009,average,ANImf,225
29867_bins.29.fa,225_1,0.010000000000000009,average,ANImf,225
29875_bins.160.fa,225_1,0.010000000000000009,average,ANImf,225
29900_bins.16.fa,225_1,0.010000000000000009,average,ANImf,225
29901_bins.88.fa,225_1,0.010000000000000009,average,ANImf,225
29912_bins.184.fa,225_1,0.010000000000000009,average,ANImf,225
29913_bins.30.fa,225_1,0.010000000000000009,average,ANImf,225
29914_bins.188.fa,225_1,0.010000000000000009,average,ANImf,225
29924_bins.278.fa,225_1,0.010000000000000009,average,ANImf,225
29931_bins.216.fa,225_1,0.010000000000000009,average,ANImf,225
29934_bins.315.fa,225_1,0.010000000000000009,average,ANImf,225
29943_bins.120.fa,225_1,0.010000000000000009,average,ANImf,225
29948_bins.229.fa,225_1,0.010000000000000009,average,ANImf,225
29949_bins.435.fa,225_1,0.010000000000000009,average,ANImf,225
29951_bins.172.fa,225_1,0.010000000000000009,average,ANImf,225
29961_bins.173.fa,225_1,0.010000000000000009,average,ANImf,225
29962_bins.68.fa,225_1,0.010000000000000009,average,ANImf,225
315286_bins.21.fa,225_1,0.010000000000000009,average,ANImf,225
315875_bins.11.fa,225_1,0.010000000000000009,average,ANImf,225
316703_bins.53.fa,225_1,0.010000000000000009,average,ANImf,225
316981_bins.29.fa,225_1,0.010000000000000009,average,ANImf,225
319096_bins.21.fa,225_1,0.010000000000000009,average,ANImf,225
319427_bins.34.fa,225_1,0.010000000000000009,average,ANImf,225
32365_bins.24.fa,225_1,0.010000000000000009,average,ANImf,225
32810_bins.39.fa,225_1,0.010000000000000009,average,ANImf,225
40519_bins.42.fa,225_1,0.010000000000000009,average,ANImf,225
706402_bins.32.fa,225_1,0.010000000000000009,average,ANImf,225
910916_bins.4.fa,225_1,0.010000000000000009,average,ANImf,225
9128_bins.26.fa,225_1,0.010000000000000009,average,ANImf,225
B11614_bins.39.fa,225_1,0.010000000000000009,average,ANImf,225
B11802_bins.40.fa,225_1,0.010000000000000009,average,ANImf,225
NegativeControl_bins.114.fa,225_1,0.010000000000000009,average,ANImf,225
R03999_bins.20.fa,225_1,0.010000000000000009,average,ANImf,225
T11600_bins.22.fa,225_1,0.010000000000000009,average,ANImf,225
T12057_bins.16.fa,225_1,0.010000000000000009,average,ANImf,225
Y08266_bins.3.fa,225_1,0.010000000000000009,average,ANImf,225
Y09733_bins.9.fa,225_1,0.010000000000000009,average,ANImf,225
14159_bins.85.fa,226_1,0.010000000000000009,average,ANImf,226
14160_bins.164.fa,226_1,0.010000000000000009,average,ANImf,226
14163_bins.274.fa,226_1,0.010000000000000009,average,ANImf,226
14169_bins.54.fa,226_1,0.010000000000000009,average,ANImf,226
14172_bins.54.fa,226_1,0.010000000000000009,average,ANImf,226
14182_bins.97.fa,226_1,0.010000000000000009,average,ANImf,226
14183_bins.146.fa,226_1,0.010000000000000009,average,ANImf,226
14187_bins.361.fa,226_1,0.010000000000000009,average,ANImf,226
14190_bins.175.fa,226_1,0.010000000000000009,average,ANImf,226
14195_bins.99.fa,226_1,0.010000000000000009,average,ANImf,226
14201_bins.156.fa,226_1,0.010000000000000009,average,ANImf,226
14205_bins.141.fa,226_1,0.010000000000000009,average,ANImf,226
14260_bins.324.fa,226_1,0.010000000000000009,average,ANImf,226
14263_bins.297.fa,226_1,0.010000000000000009,average,ANImf,226
14271_bins.163.fa,226_1,0.010000000000000009,average,ANImf,226
14273_bins.148.fa,226_1,0.010000000000000009,average,ANImf,226
14274_bins.125.fa,226_1,0.010000000000000009,average,ANImf,226
14276_bins.323.fa,226_1,0.010000000000000009,average,ANImf,226
14277_bins.110.fa,226_1,0.010000000000000009,average,ANImf,226
14284_bins.19.fa,226_1,0.010000000000000009,average,ANImf,226
14288_bins.81.fa,226_1,0.010000000000000009,average,ANImf,226
14295_bins.382.fa,226_1,0.010000000000000009,average,ANImf,226
14297_bins.193.fa,226_1,0.010000000000000009,average,ANImf,226
14298_bins.98.fa,226_1,0.010000000000000009,average,ANImf,226
14305_bins.429.fa,226_1,0.010000000000000009,average,ANImf,226
14306_bins.606.fa,226_1,0.010000000000000009,average,ANImf,226
14308_bins.209.fa,226_1,0.010000000000000009,average,ANImf,226
14315_bins.57.fa,226_1,0.010000000000000009,average,ANImf,226
14320_bins.89.fa,226_1,0.010000000000000009,average,ANImf,226
14322_bins.215.fa,226_1,0.010000000000000009,average,ANImf,226
29644_bins.13.fa,226_1,0.010000000000000009,average,ANImf,226
29646_bins.243.fa,226_1,0.010000000000000009,average,ANImf,226
29652_bins.322.fa,226_1,0.010000000000000009,average,ANImf,226
29654_bins.318.fa,226_1,0.010000000000000009,average,ANImf,226
29655_bins.65.fa,226_1,0.010000000000000009,average,ANImf,226
29668_bins.246.fa,226_1,0.010000000000000009,average,ANImf,226
29679_bins.403.fa,226_1,0.010000000000000009,average,ANImf,226
29702_bins.331.fa,226_1,0.010000000000000009,average,ANImf,226
29715_bins.54.fa,226_1,0.010000000000000009,average,ANImf,226
29752_bins.520.fa,226_1,0.010000000000000009,average,ANImf,226
29753_bins.445.fa,226_1,0.010000000000000009,average,ANImf,226
29792_bins.63.fa,226_1,0.010000000000000009,average,ANImf,226
29793_bins.47.fa,226_1,0.010000000000000009,average,ANImf,226
29796_bins.346.fa,226_1,0.010000000000000009,average,ANImf,226
29797_bins.18.fa,226_1,0.010000000000000009,average,ANImf,226
29804_bins.30.fa,226_1,0.010000000000000009,average,ANImf,226
29846_bins.156.fa,226_1,0.010000000000000009,average,ANImf,226
29876_bins.16.fa,226_1,0.010000000000000009,average,ANImf,226
29898_bins.165.fa,226_1,0.010000000000000009,average,ANImf,226
29900_bins.54.fa,226_1,0.010000000000000009,average,ANImf,226
29901_bins.272.fa,226_1,0.010000000000000009,average,ANImf,226
29914_bins.12.fa,226_1,0.010000000000000009,average,ANImf,226
29931_bins.104.fa,226_1,0.010000000000000009,average,ANImf,226
29934_bins.393.fa,226_1,0.010000000000000009,average,ANImf,226
29939_bins.159.fa,226_1,0.010000000000000009,average,ANImf,226
29943_bins.293.fa,226_1,0.010000000000000009,average,ANImf,226
29945_bins.84.fa,226_1,0.010000000000000009,average,ANImf,226
29948_bins.588.fa,226_1,0.010000000000000009,average,ANImf,226
29949_bins.475.fa,226_1,0.010000000000000009,average,ANImf,226
29951_bins.83.fa,226_1,0.010000000000000009,average,ANImf,226
29961_bins.285.fa,226_1,0.010000000000000009,average,ANImf,226
29962_bins.308.fa,226_1,0.010000000000000009,average,ANImf,226
NegativeControl_bins.277.fa,226_1,0.010000000000000009,average,ANImf,226
14265_bins.157.fa,227_0,0.010000000000000009,average,ANImf,227
29846_bins.423.fa,228_1,0.010000000000000009,average,ANImf,228
29875_bins.163.fa,228_1,0.010000000000000009,average,ANImf,228
MockCommunity_bins.2.fa,228_1,0.010000000000000009,average,ANImf,228
29753_bins.388.fa,228_2,0.010000000000000009,average,ANImf,228
319427_bins.47.fa,228_2,0.010000000000000009,average,ANImf,228
706402_bins.72.fa,228_2,0.010000000000000009,average,ANImf,228
B11439_bins.52.fa,228_2,0.010000000000000009,average,ANImf,228
315649_bins.15.fa,228_3,0.010000000000000009,average,ANImf,228
14160_bins.167.fa,229_1,0.010000000000000009,average,ANImf,229
14171_bins.178.fa,229_1,0.010000000000000009,average,ANImf,229
29655_bins.178.fa,229_1,0.010000000000000009,average,ANImf,229
14159_bins.260.fa,230_1,0.010000000000000009,average,ANImf,230
14184_bins.151.fa,230_1,0.010000000000000009,average,ANImf,230
14186_bins.142.fa,230_1,0.010000000000000009,average,ANImf,230
14271_bins.112.fa,230_1,0.010000000000000009,average,ANImf,230
14284_bins.133.fa,230_1,0.010000000000000009,average,ANImf,230
210747_bins.14.fa,230_1,0.010000000000000009,average,ANImf,230
212211_bins.27.fa,230_1,0.010000000000000009,average,ANImf,230
29643_bins.362.fa,230_1,0.010000000000000009,average,ANImf,230
29644_bins.361.fa,230_1,0.010000000000000009,average,ANImf,230
29652_bins.311.fa,230_1,0.010000000000000009,average,ANImf,230
29654_bins.382.fa,230_1,0.010000000000000009,average,ANImf,230
29667_bins.527.fa,230_1,0.010000000000000009,average,ANImf,230
29679_bins.365.fa,230_1,0.010000000000000009,average,ANImf,230
29691_bins.98.fa,230_1,0.010000000000000009,average,ANImf,230
29753_bins.442.fa,230_1,0.010000000000000009,average,ANImf,230
29793_bins.42.fa,230_1,0.010000000000000009,average,ANImf,230
29875_bins.368.fa,230_1,0.010000000000000009,average,ANImf,230
29900_bins.337.fa,230_1,0.010000000000000009,average,ANImf,230
29939_bins.157.fa,230_1,0.010000000000000009,average,ANImf,230
29948_bins.367.fa,230_1,0.010000000000000009,average,ANImf,230
29949_bins.69.fa,230_1,0.010000000000000009,average,ANImf,230
315649_bins.52.fa,230_1,0.010000000000000009,average,ANImf,230
315875_bins.35.fa,230_1,0.010000000000000009,average,ANImf,230
319427_bins.50.fa,230_1,0.010000000000000009,average,ANImf,230
32365_bins.7.fa,230_1,0.010000000000000009,average,ANImf,230
32771_bins.39.fa,230_1,0.010000000000000009,average,ANImf,230
32810_bins.3.fa,230_1,0.010000000000000009,average,ANImf,230
910916_bins.41.fa,230_1,0.010000000000000009,average,ANImf,230
B12474_bins.21.fa,230_1,0.010000000000000009,average,ANImf,230
NegativeControl_bins.264.fa,230_1,0.010000000000000009,average,ANImf,230
P03694_bins.12.fa,230_1,0.010000000000000009,average,ANImf,230
14182_bins.35.fa,230_2,0.010000000000000009,average,ANImf,230
315286_bins.5.fa,231_0,0.010000000000000009,average,ANImf,231
21508_bins.29.fa,232_0,0.010000000000000009,average,ANImf,232
14161_bins.158.fa,233_1,0.010000000000000009,average,ANImf,233
29654_bins.358.fa,233_1,0.010000000000000009,average,ANImf,233
29665_bins.29.fa,233_1,0.010000000000000009,average,ANImf,233
29705_bins.27.fa,233_1,0.010000000000000009,average,ANImf,233
29793_bins.227.fa,233_1,0.010000000000000009,average,ANImf,233
29847_bins.148.fa,233_1,0.010000000000000009,average,ANImf,233
14209_bins.211.fa,234_1,0.010000000000000009,average,ANImf,234
14233_bins.179.fa,234_1,0.010000000000000009,average,ANImf,234
210080_bins.65.fa,234_1,0.010000000000000009,average,ANImf,234
212211_bins.9.fa,234_1,0.010000000000000009,average,ANImf,234
21272_bins.26.fa,234_1,0.010000000000000009,average,ANImf,234
21560_bins.50.fa,234_1,0.010000000000000009,average,ANImf,234
29643_bins.318.fa,234_1,0.010000000000000009,average,ANImf,234
29703_bins.449.fa,234_1,0.010000000000000009,average,ANImf,234
29742_bins.88.fa,234_1,0.010000000000000009,average,ANImf,234
29743_bins.10.fa,234_1,0.010000000000000009,average,ANImf,234
29778_bins.76.fa,234_1,0.010000000000000009,average,ANImf,234
29846_bins.15.fa,234_1,0.010000000000000009,average,ANImf,234
315286_bins.8.fa,234_1,0.010000000000000009,average,ANImf,234
316703_bins.18.fa,234_1,0.010000000000000009,average,ANImf,234
317019_bins.33.fa,234_1,0.010000000000000009,average,ANImf,234
32650_bins.17.fa,234_1,0.010000000000000009,average,ANImf,234
9128_bins.32.fa,234_1,0.010000000000000009,average,ANImf,234
B11802_bins.82.fa,234_1,0.010000000000000009,average,ANImf,234
B12474_bins.28.fa,234_1,0.010000000000000009,average,ANImf,234
NegativeControl_bins.61.fa,234_1,0.010000000000000009,average,ANImf,234
T12057_bins.36.fa,234_1,0.010000000000000009,average,ANImf,234
14183_bins.361.fa,235_1,0.010000000000000009,average,ANImf,235
14186_bins.352.fa,235_1,0.010000000000000009,average,ANImf,235
14188_bins.239.fa,235_1,0.010000000000000009,average,ANImf,235
14274_bins.260.fa,235_1,0.010000000000000009,average,ANImf,235
14275_bins.110.fa,235_1,0.010000000000000009,average,ANImf,235
14276_bins.141.fa,235_1,0.010000000000000009,average,ANImf,235
14284_bins.297.fa,235_1,0.010000000000000009,average,ANImf,235
14288_bins.152.fa,235_1,0.010000000000000009,average,ANImf,235
14295_bins.365.fa,235_1,0.010000000000000009,average,ANImf,235
